DateTime;C1;C2;C3;EPV;Price
2014-01-04 08:00:00;0.0;1.47967157325;0.2005262515;0.28653;37.32
2014-01-04 09:00:00;0.0;1.852322248;0.2005262515;0.30844;33.46
2014-01-04 10:00:00;0.0;1.6820164935;0.179830223;0.27347;33.24
2014-01-04 11:00:00;0.0;1.20975531825;0.20358215975;0.36273;35.09
2014-01-04 12:00:00;0.0;1.14320801025;0.19017823725;0.14647;35.0
2014-01-04 13:00:00;0.0;0.60825592775;0.19017823725;0.23224;35.0
2014-01-04 14:00:00;0.0;0.7813269735;0.19866157975;0.05549;34.94
2014-01-04 15:00:00;0.0;0.75032573825;0.2005262515;0.0;34.92
2014-01-04 16:00:00;0.0;1.10123813475;0.23430802325;0.0;38.0
2014-01-04 17:00:00;0.0;1.21810600475;0.19017823725;0.0;41.21
2014-01-04 18:00:00;0.0;0.570138376;0.192042909;0.0;42.95
2014-01-04 19:00:00;0.0;0.26147022075;0.20358215975;0.0;41.96
2014-01-04 20:00:00;0.0;0.22156199975;0.19017823725;0.0;34.94
2014-01-04 21:00:00;0.0;0.209411152;0.21180231775;0.0;30.66
2014-01-04 22:00:00;0.0;0.75735255675;0.2005262515;0.0;30.0
2014-01-04 23:00:00;0.0;1.63557205725;0.192042909;0.0;23.9
2014-01-05 00:00:00;0.0;1.668962105;0.209009594;0.0;25.03
2014-01-05 01:00:00;0.0;1.813985915;0.192042909;0.0;24.42
2014-01-05 02:00:00;0.0;2.60709793875;0.2005262515;0.0;22.34
2014-01-05 03:00:00;0.0;2.6838221645;0.19866157975;0.0;21.5
2014-01-05 04:00:00;0.0;3.307449103;0.2005262515;0.0;20.0
2014-01-05 05:00:00;0.0;3.84423316875;0.2005262515;0.0;23.53
2014-01-05 06:00:00;0.0;3.757508404;0.2087464095;0.0;28.96
2014-01-05 07:00:00;0.0;1.1367049865;0.19017823725;0.0;38.32
2014-01-05 08:00:00;0.0;0.23540530075;0.20358215975;0.32674;41.45
2014-01-05 09:00:00;0.0;0.12678755825;0.2005262515;0.50634;40.72
2014-01-05 10:00:00;0.0;0.0060122175;0.19017823725;1.03873;40.66
2014-01-05 11:00:00;0.0;0.0;0.19017823725;0.90865;40.33
2014-01-05 12:00:00;0.0;0.0;0.14522341825;0.49019;38.25
2014-01-05 13:00:00;0.0;0.0;0.12837725175;0.54486;36.98
2014-01-05 14:00:00;0.0;0.02151397775;0.13733569425;0.10993;34.91
2014-01-05 15:00:00;0.0;0.18003587425;0.119099956;0.0;33.5
2014-01-05 16:00:00;0.0;0.25452354575;0.1239317715;0.0;35.1
2014-01-05 17:00:00;0.0;0.44492540825;0.1081563235;0.0;42.44
2014-01-05 18:00:00;0.0;0.3536682355;0.19017823725;0.0;42.94
2014-01-05 19:00:00;0.0;0.31221937875;0.19017823725;0.0;43.02
2014-01-05 20:00:00;0.0;0.2929130055;0.21061108125;0.0;38.62
2014-01-05 21:00:00;0.0;0.28396961325;0.19017823725;0.0;35.03
2014-01-05 22:00:00;0.0;1.26896056875;0.36880840125;0.0;34.02
2014-01-05 23:00:00;0.0;2.75554163175;0.494689582;0.0;35.94
2014-01-06 00:00:00;0.0;2.8038841735;0.4981800095;0.0;26.62
2014-01-06 01:00:00;0.0;2.800592001;0.422429385;0.0;25.58
2014-01-06 02:00:00;0.0;2.70057575225;0.4344796135;0.0;24.59
2014-01-06 03:00:00;0.0;2.7222066625;0.4050953745;0.0;22.5
2014-01-06 04:00:00;0.0;3.28900260975;0.359382936;0.0;23.16
2014-01-06 05:00:00;0.0;3.7189761675;0.24410988775;0.0;24.99
2014-01-06 06:00:00;0.0;3.0320958635;0.654734153;0.0;26.62
2014-01-06 07:00:00;0.0;1.392958806;1.714781333;0.0;38.92
2014-01-06 08:00:00;0.009735294;2.53448161975;2.96318604375;0.03392;41.42
2014-01-06 09:00:00;0.0;4.36248273275;3.7697368145;0.00211;40.61
2014-01-06 10:00:00;0.0;3.92349786325;3.76142339925;0.25413;39.07
2014-01-06 11:00:00;0.0;4.3140275485;3.78651466025;0.24389;40.08
2014-01-06 12:00:00;0.0;2.93360142225;2.730507838;0.10137;40.73
2014-01-06 13:00:00;0.0;1.59344455025;3.46285863025;0.07919;38.26
2014-01-06 14:00:00;0.0;2.87074708575;3.39308547775;0.0;35.44
2014-01-06 15:00:00;0.0;3.55462774125;2.35614254375;0.0;36.92
2014-01-06 16:00:00;0.0;4.32766481825;0.87224827375;0.0;41.28
2014-01-06 17:00:00;0.0;3.69965329775;0.401977074;0.0;44.95
2014-01-06 18:00:00;0.0;1.08406236225;0.24480266125;0.0;46.9
2014-01-06 19:00:00;0.0;0.585671875;0.28258914725;0.0;43.95
2014-01-06 20:00:00;0.0;0.44161836075;0.2812706255;0.0;39.94
2014-01-06 21:00:00;0.0;0.41599818525;0.268952642;0.0;32.4
2014-01-06 22:00:00;0.0;0.945099603;0.379398827;0.0;33.51
2014-01-06 23:00:00;0.0;1.82432918875;0.42645084075;0.0;30.11
2014-01-07 00:00:00;0.0;1.80745748025;0.426354543;0.0;26.41
2014-01-07 01:00:00;0.0;1.7309639425;0.42753632425;0.0;26.05
2014-01-07 02:00:00;0.0;1.675766255;0.330508069;0.0;24.93
2014-01-07 03:00:00;0.0;1.66925516725;0.20358215975;0.0;22.39
2014-01-07 04:00:00;0.0;2.45413302575;0.21206550225;0.0;22.32
2014-01-07 05:00:00;0.0;3.11544257025;0.222150332;0.0;24.2
2014-01-07 06:00:00;0.0;3.425755544;0.56069578375;0.0;31.0
2014-01-07 07:00:00;0.0;1.286122023;2.0979986965;0.0;42.47
2014-01-07 08:00:00;0.0;2.09081504225;3.9378525145;0.28569;42.97
2014-01-07 09:00:00;0.0;3.8132342155;3.578138797;6.2202;41.93
2014-01-07 10:00:00;0.0;3.867688821;3.94843681175;4.96194;41.62
2014-01-07 11:00:00;0.0;3.4782385645;4.079490509;0.6506;41.5
2014-01-07 12:00:00;0.0;1.950967861;2.7143243185;0.38697;40.66
2014-01-07 13:00:00;0.0;3.561469227;3.100887785;0.21913;40.33
2014-01-07 14:00:00;0.0;3.2131591215;2.545099866;0.0005;36.51
2014-01-07 15:00:00;0.0;3.83026807875;2.30317715175;0.0;33.49
2014-01-07 16:00:00;0.0;4.497194139;0.79244739725;0.0;34.19
2014-01-07 17:00:00;0.0;4.23046519375;0.335159343;0.0;40.66
2014-01-07 18:00:00;0.0;0.990791645;0.20189755225;0.0;40.8
2014-01-07 19:00:00;0.0;0.42595798725;0.25431834025;0.0;39.69
2014-01-07 20:00:00;0.0;0.4044951705;0.228007506;0.0;31.94
2014-01-07 21:00:00;0.0;0.33888885125;0.25431834025;0.0;32.44
2014-01-07 22:00:00;0.0;0.8617680505;0.341672783;0.0;33.39
2014-01-07 23:00:00;0.0;1.75335037225;0.41349015;0.0;29.27
2014-01-08 00:00:00;0.0;1.7602250095;0.400625757;0.0;14.44
2014-01-08 01:00:00;0.0;1.59864880225;0.400625757;0.0;18.6
2014-01-08 02:00:00;0.0;1.57538781775;0.3372960205;0.0;16.51
2014-01-08 03:00:00;0.0;1.48709122575;0.24663337675;0.0;15.42
2014-01-08 04:00:00;0.0;2.31206461125;0.17823852025;0.0;15.17
2014-01-08 05:00:00;0.0;3.3354934555;0.200263067;0.0;18.21
2014-01-08 06:00:00;0.0;3.737814584;0.678528981;0.0;24.28
2014-01-08 07:00:00;0.0;1.852003904;2.35016668975;0.0;33.0
2014-01-08 08:00:00;0.0;3.53001294875;4.53923192425;0.32697;44.47
2014-01-08 09:00:00;0.0;4.763251184;3.80931144925;3.58447;35.0
2014-01-08 10:00:00;0.09831692425;4.1480345235;3.48747590275;0.45879;33.0
2014-01-08 11:00:00;0.16159556525;3.07387892375;3.43687690025;0.30803;36.91
2014-01-08 12:00:00;0.05097466125;1.60439215425;1.93280875225;1.07345;36.13
2014-01-08 13:00:00;0.029205882;1.73355353825;2.1562729115;0.24618;36.13
2014-01-08 14:00:00;0.0;3.3414147355;2.363745418;0.17762;32.45
2014-01-08 15:00:00;0.171046273;3.9880808885;2.6841850475;0.0;32.08
2014-01-08 16:00:00;0.950326725;4.451452525;0.97146136025;0.0;37.16
2014-01-08 17:00:00;0.871961368;3.88989423625;0.338784915;0.0;45.0
2014-01-08 18:00:00;0.7870088705;0.9539599825;0.25574111325;0.0;46.97
2014-01-08 19:00:00;0.31256400625;0.3302566765;0.25463906575;0.0;40.09
2014-01-08 20:00:00;0.163956495;0.2850320565;0.25431834025;0.0;34.61
2014-01-08 21:00:00;0.23010447625;0.28169637775;0.25563686225;0.0;31.52
2014-01-08 22:00:00;0.30642538975;0.842712674;0.35461636425;0.0;32.5
2014-01-08 23:00:00;0.33874677125;1.73207783875;0.4308241605;0.0;29.87
2014-01-09 00:00:00;0.8288002775;1.730410643;0.41349015;0.0;26.1
2014-01-09 01:00:00;1.566554704;1.656744329;0.426354543;0.0;25.1
2014-01-09 02:00:00;2.0216482465;2.0452760045;0.32457206625;0.0;24.3
2014-01-09 03:00:00;2.48476400525;3.17393347025;0.2122834765;0.0;23.23
2014-01-09 04:00:00;2.52205773075;3.7891531465;0.18288613125;0.0;21.96
2014-01-09 05:00:00;2.28758652025;3.679056985;0.21192960325;0.0;22.45
2014-01-09 06:00:00;2.1121054545;3.177058395;0.53329532925;0.0;23.07
2014-01-09 07:00:00;1.533295132;1.44499757975;1.87683940175;0.0;25.0
2014-01-09 08:00:00;1.89670542575;2.84284807875;3.712062017;0.0;32.11
2014-01-09 09:00:00;1.91036570475;4.60560263025;3.63500697;0.05318;37.12
2014-01-09 10:00:00;2.94956194725;4.527741371;3.5499470445;0.1594;36.13
2014-01-09 11:00:00;1.4318601345;4.73860583175;4.062344649;0.40919;35.76
2014-01-09 12:00:00;0.85399136525;3.47964984275;2.75666827025;0.4252;34.06
2014-01-09 13:00:00;1.041322478;3.7879975915;3.5649212635;0.10686;31.54
2014-01-09 14:00:00;2.741207353;3.790224385;3.25174086275;0.0;27.92
2014-01-09 15:00:00;0.07092534825;4.179938565;3.7418091115;0.0;27.0
2014-01-09 16:00:00;0.0;4.49029590575;1.19994354125;0.0;30.5
2014-01-09 17:00:00;0.0;4.39225647275;0.48018839825;0.0;36.99
2014-01-09 18:00:00;0.0;0.991892205;0.22636825875;0.0;36.8
2014-01-09 19:00:00;0.0;0.36443219975;0.24132328575;0.0;35.0
2014-01-09 20:00:00;0.0;0.302271253;0.25561174075;0.0;29.0
2014-01-09 21:00:00;0.0;0.29284262725;0.2529998185;0.0;25.01
2014-01-09 22:00:00;0.0;0.849184279;0.32658709425;0.0;25.1
2014-01-09 23:00:00;0.0;1.7406036065;0.39784219875;0.0;22.28
2014-01-10 00:00:00;0.0;1.73720465925;0.39784219875;0.0;15.58
2014-01-10 01:00:00;0.0;1.6372386465;0.41070659175;0.0;19.05
2014-01-10 02:00:00;0.0;2.23724877375;0.38790180275;0.0;17.01
2014-01-10 03:00:00;0.0;3.74420058575;0.21312083975;0.0;12.75
2014-01-10 04:00:00;0.0;3.857481992;0.17579236075;0.0;10.81
2014-01-10 05:00:00;0.07946217275;4.009212299;0.194360533;0.0;10.85
2014-01-10 06:00:00;0.11871386375;4.77905659925;0.5066036535;0.0;9.85
2014-01-10 07:00:00;0.009735294;1.94636445175;1.73579359525;0.0;14.0
2014-01-10 08:00:00;0.080279291;4.1830369105;3.0527674905;0.23631;16.59
2014-01-10 09:00:00;0.0;5.09662035675;2.71931895575;1.05312;19.61
2014-01-10 10:00:00;0.0;4.5775352705;2.63093090875;0.47483;20.3
2014-01-10 11:00:00;0.0;3.9411788645;3.1658791345;0.80629;21.98
2014-01-10 12:00:00;0.0;2.90412182025;2.46401481925;0.41766;23.48
2014-01-10 13:00:00;0.0;3.15798417875;2.787295984;0.26049;21.4
2014-01-10 14:00:00;0.0;3.46952887725;2.5238157265;0.07811;20.85
2014-01-10 15:00:00;0.0;4.43853853325;2.74332387375;0.0;21.66
2014-01-10 16:00:00;0.0;5.7492971155;1.14829670175;0.0;23.92
2014-01-10 17:00:00;0.0;4.978838461;0.30224870475;0.0;26.9
2014-01-10 18:00:00;0.0;1.9109577445;0.25563686225;0.0;35.0
2014-01-10 19:00:00;0.0;0.3820707885;0.25299981825;0.0;33.0
2014-01-10 20:00:00;0.0;0.31975912375;0.24132328575;0.0;31.08
2014-01-10 21:00:00;0.0;0.32122996925;0.25299981825;0.0;27.44
2014-01-10 22:00:00;0.0;0.86182003875;0.20073056675;0.0;26.93
2014-01-10 23:00:00;0.0;2.410733187;0.17499840725;0.0;23.12
2014-01-11 00:00:00;0.0;3.7426030635;0.16988982675;0.0;21.95
2014-01-11 01:00:00;0.0;3.999287856;0.17579236075;0.0;20.04
2014-01-11 02:00:00;0.0;4.057727496;0.17579236075;0.0;19.78
2014-01-11 03:00:00;0.0;4.0093790525;0.17579236075;0.0;19.36
2014-01-11 04:00:00;0.0;3.889342372;0.17380717075;0.0;19.56
2014-01-11 05:00:00;0.0;4.032690066;0.17579236075;0.0;21.67
2014-01-11 06:00:00;0.0;3.74823221725;0.186140375;0.0;28.5
2014-01-11 07:00:00;0.0;2.0882217195;0.1873316115;0.0;41.61
2014-01-11 08:00:00;0.0;4.39546097175;0.17579236075;0.43681;45.93
2014-01-11 09:00:00;0.0;4.0933122105;0.16988982675;4.19871;44.0
2014-01-11 10:00:00;0.0;3.82777576375;0.1654443465;2.79665;41.94
2014-01-11 11:00:00;0.0;3.5457838875;0.17579236075;1.68082;41.96
2014-01-11 12:00:00;0.0;2.48614728925;0.1654443465;0.42937;38.95
2014-01-11 13:00:00;0.0;0.6516738035;0.1595418125;0.03612;37.58
2014-01-11 14:00:00;0.0;0.9003868555;0.17233598625;0.30496;39.88
2014-01-11 15:00:00;0.0;0.96701655725;0.17698359725;0.0;37.5
2014-01-11 16:00:00;0.0;1.23721726925;0.13733569425;0.0;37.95
2014-01-11 17:00:00;0.0;1.48965601725;0.16200210275;0.0;41.6
2014-01-11 18:00:00;0.0;0.93608255225;0.1575566225;0.0;42.88
2014-01-11 19:00:00;0.0;0.3654820975;0.1555714325;0.0;40.0
2014-01-11 20:00:00;0.0;0.332186087;0.1516540885;0.0;33.09
2014-01-11 21:00:00;0.0;0.33660726275;0.17698359725;0.0;30.09
2014-01-11 22:00:00;0.0;1.34361864225;0.17579236075;0.0;32.89
2014-01-11 23:00:00;0.0;2.86406352525;0.16988982675;0.0;27.65
2014-01-12 00:00:00;0.0;2.90244655725;0.23500810475;0.0;21.51
2014-01-12 01:00:00;0.0;3.17908293575;0.17579236075;0.0;19.81
2014-01-12 02:00:00;0.0;3.57262283;0.17579236075;0.0;19.1
2014-01-12 03:00:00;0.0;3.9844361065;0.17579236075;0.0;15.74
2014-01-12 04:00:00;0.0;3.61763451175;0.1885865345;0.0;14.2
2014-01-12 05:00:00;0.0;3.97437212275;0.16790463675;0.0;20.19
2014-01-12 06:00:00;0.0;4.0159860085;0.1654443465;0.0;24.38
2014-01-12 07:00:00;0.0;1.4351849125;0.16790463675;0.0;35.92
2014-01-12 08:00:00;0.0;0.386273545;0.17579236075;7.69314;40.5
2014-01-12 09:00:00;0.0;0.34244495575;0.17579236075;6.82448;41.0
2014-01-12 10:00:00;0.0;0.0680656035;0.16790463675;5.167;38.66
2014-01-12 11:00:00;0.0;0.011285281;0.1654443465;3.41741;36.46
2014-01-12 12:00:00;0.0;0.02208791325;0.16988982675;3.66937;35.0
2014-01-12 13:00:00;0.0;0.0;0.1575566225;1.9242;33.3
2014-01-12 14:00:00;0.0;0.0;0.1555714325;0.43646;32.21
2014-01-12 15:00:00;0.0;0.05167889425;0.1853464215;0.0;33.0
2014-01-12 16:00:00;0.0;0.452611864;0.1516540885;0.0;36.08
2014-01-12 17:00:00;0.0;0.909765729;0.1654443465;0.0;41.94
2014-01-12 18:00:00;0.0;0.54524247375;0.1814290775;0.0;46.36
2014-01-12 19:00:00;0.0;0.4521542055;0.1634591565;0.0;43.92
2014-01-12 20:00:00;0.0;0.41024183;0.1634591565;0.0;36.96
2014-01-12 21:00:00;0.0;0.40196144475;0.16790463675;0.0;29.99
2014-01-12 22:00:00;0.0;1.37385667675;0.4222771215;0.0;29.73
2014-01-12 23:00:00;0.0;2.90744765475;0.607006466;0.0;26.3
2014-01-13 00:00:00;0.0;2.90907020625;0.52801472875;0.0;21.0
2014-01-13 01:00:00;0.0;3.512610495;0.43931523375;0.0;19.66
2014-01-13 02:00:00;0.0;3.75434110075;0.39817627275;0.0;18.13
2014-01-13 03:00:00;0.0;3.85606852775;0.39784219875;0.0;16.07
2014-01-13 04:00:00;0.0;3.33089991125;0.39784219875;0.0;18.05
2014-01-13 05:00:00;0.0;3.9226906335;0.30862845225;0.0;20.83
2014-01-13 06:00:00;0.0;3.522081282;0.6668117755;0.0;24.1
2014-01-13 07:00:00;0.0;1.8014799995;1.72787739775;0.0;44.46
2014-01-13 08:00:00;0.0;4.2799549005;4.10705027825;0.19556;44.8
2014-01-13 09:00:00;0.0;5.10007112575;4.07025073375;0.30893;45.2
2014-01-13 10:00:00;0.0;4.812099997;4.3838123555;0.34422;44.8
2014-01-13 11:00:00;0.0;4.2314180675;4.342357953;0.22227;44.8
2014-01-13 12:00:00;0.0;1.89382964125;3.09156177225;0.5869;44.23
2014-01-13 13:00:00;0.0;3.8150198055;2.79020561975;0.27526;40.54
2014-01-13 14:00:00;0.0;4.1088396885;2.6390981545;0.2408;38.46
2014-01-13 15:00:00;0.0;4.24728725425;2.68983720775;0.0;37.44
2014-01-13 16:00:00;0.019470588;4.9455137305;0.78247164725;0.0;39.58
2014-01-13 17:00:00;0.0;4.791711403;0.37350380925;0.0;43.0
2014-01-13 18:00:00;0.0;1.19942331225;0.25647919375;0.0;49.2
2014-01-13 19:00:00;0.0;0.3534966215;0.26741764575;0.0;48.5
2014-01-13 20:00:00;0.0;0.31549053125;0.24264180775;0.0;39.58
2014-01-13 21:00:00;0.0;0.30592399325;0.33399654525;0.0;33.4
2014-01-13 22:00:00;0.0;0.882075073;0.3676364815;0.0;36.75
2014-01-13 23:00:00;0.0;2.258925198;0.4174554895;0.0;35.0
2014-01-14 00:00:00;0.0;2.87227252175;0.41349015;0.0;26.31
2014-01-14 01:00:00;0.0;3.337417664;0.4303198825;0.0;23.06
2014-01-14 02:00:00;0.0;3.730865829;0.23576244425;0.0;22.22
2014-01-14 03:00:00;0.0;3.87251758375;0.2151214105;0.0;22.03
2014-01-14 04:00:00;0.0;3.88757969975;0.21206550225;0.0;22.53
2014-01-14 05:00:00;0.0;4.13266598175;0.272773819;0.0;23.9
2014-01-14 06:00:00;0.0;4.322760927;0.66626395375;0.0;32.74
2014-01-14 07:00:00;0.0;2.08382419125;1.781152887;0.0;40.4
2014-01-14 08:00:00;0.08815683675;4.61381476025;4.477652387;0.12828;46.35
2014-01-14 09:00:00;0.0;5.36726000275;3.94763062225;0.18986;44.8
2014-01-14 10:00:00;0.632730384;6.14176833825;3.9370982725;0.52176;45.87
2014-01-14 11:00:00;0.029205882;5.30248307125;3.527884209;0.23037;45.4
2014-01-14 12:00:00;0.0;3.6645941575;2.7268238355;0.18551;46.13
2014-01-14 13:00:00;0.058411764;3.47337816225;3.544595681;0.16122;47.85
2014-01-14 14:00:00;0.20472725925;4.143562111;5.62305224525;0.0748;44.95
2014-01-14 15:00:00;0.0;4.8849760255;3.823642619;0.0;42.99
2014-01-14 16:00:00;0.0;5.969861784;1.4531556865;0.0;42.34
2014-01-14 17:00:00;0.0;5.2428401205;0.51734043525;0.0;47.29
2014-01-14 18:00:00;0.0;1.39399666425;0.268952642;0.0;41.53
2014-01-14 19:00:00;0.0;0.6031940265;0.25563686225;0.0;34.91
2014-01-14 20:00:00;0.0;0.50925732225;0.28205194775;0.0;40.4
2014-01-14 21:00:00;0.0;0.502184523;0.2546390655;0.0;33.88
2014-01-14 22:00:00;0.0;1.03796114725;0.367401569;0.0;34.5
2014-01-14 23:00:00;0.0;2.22369363625;0.400625757;0.0;29.57
2014-01-15 00:00:00;0.0;3.40890793275;0.4174554895;0.0;34.4
2014-01-15 01:00:00;0.0;3.975773603;0.39784219875;0.0;27.67
2014-01-15 02:00:00;0.0;4.264266418;0.42645084075;0.0;24.36
2014-01-15 03:00:00;0.0;4.1192384185;0.29276667975;0.0;23.5
2014-01-15 04:00:00;0.0;4.037516065;0.239436793;0.0;22.94
2014-01-15 05:00:00;0.0;4.08753425825;0.200263067;0.0;26.57
2014-01-15 06:00:00;0.0;4.15387583175;0.76518214925;0.0;32.61
2014-01-15 07:00:00;0.0;2.2210422175;1.84425333225;0.0;42.55
2014-01-15 08:00:00;0.663650493;3.1455591745;4.056330917;0.07088;47.01
2014-01-15 09:00:00;0.009735294;4.55969716175;5.0938974105;0.12182;47.44
2014-01-15 10:00:00;0.0;3.896220414;4.08956931075;0.24843;47.56
2014-01-15 11:00:00;0.0;4.48958810575;4.75783564875;0.11718;46.95
2014-01-15 12:00:00;0.0;3.3045272875;3.0044939785;0.07688;44.0
2014-01-15 13:00:00;0.0;3.450574328;4.74983908425;0.04299;42.05
2014-01-15 14:00:00;0.0;3.93689853225;3.8342759875;0.05323;39.99
2014-01-15 15:00:00;0.009735294;4.207958687;5.19044724775;0.0;37.65
2014-01-15 16:00:00;0.03323837275;4.8081172295;1.747601258;0.0;38.0
2014-01-15 17:00:00;0.05025629075;5.04186732825;0.538222972;0.0;45.26
2014-01-15 18:00:00;0.04052099675;1.41484819375;0.36047238075;0.0;48.04
2014-01-15 19:00:00;0.0;0.87595235875;0.25595758775;0.0;48.56
2014-01-15 20:00:00;0.0;0.785215598;0.2410025605;0.0;43.02
